,Count,Name,Company ID,Last Modified Date,Total Revenue,Postal Code,Last Touch Converting Campaign,First Touch Converting Campaign,Recent Deal Close Date,Number of Pageviews,Number of Employees,Time of Last Session,Time of First Session,Close Date,Associated Deals,Last Logged Call Date,Recent Deal Amount,Number of times contacted,First Conversion Date,Last Open Task Date,First Deal Created Date,Number of Form Submissions,Create Date,Month Create Date,Date of last meeting booked in meetings tool,Number of Sessions,Last Sales Activity Date,Last Activity Date,Next Activity Date,Owner Assigned Date,Total Money Raised,Associated Contacts,Recent Conversion Date,Original Source Data 2,Last Booked Meeting Date,Last Contacted,First Contact Create Date,Time Last Seen,Time First Seen,Year Founded,Days to Close,Annual Revenue,Number of open deals,Time Zone,,,,,,
2284,1,Wesley Financial Group LLC,3797134743,11/20/2020 6:49,,37209,,,,0,50,,,,,,,,,,,,4/30/2020,20-Apr,,0,,,,4/30/2020 10:48,,4,,9083227,,,4/30/2020 10:47,,4/30/2020 10:47,1989,,10000000,0,-6,,,,,,
2260,1,Narus Health,3795021590,8/20/2020 12:29,,37203,,,,0,50,,,,,,,,,,,,4/29/2020,20-Apr,,0,,,,8/20/2020 12:29,,4,,9071097,,,4/29/2020 15:27,,4/29/2020 15:27,2014,,10000000,0,-6,,,,,,
2658,1,React Games,3792960343,9/1/2020 6:20,,,,,,0,50,,,,,,,,,,,,4/28/2020,20-Apr,,0,,,,4/28/2020 17:28,,1,,9055946,,,4/28/2020 17:26,,4/28/2020 17:26,2008,,10000000,0,-7,,,,,,
2657,1,Black Box VR,3792960342,11/21/2020 7:18,,83702,,,,0,50,,,,,,,,,,,,4/28/2020,20-Apr,,0,,,,4/28/2020 17:29,"$2,500,000 ",1,,9055946,,,4/28/2020 17:26,,4/28/2020 17:26,2016,,10000000,0,-7,,,,,,
3658,1,backCODE,3792959313,10/31/2020 11:53,,91101,,,,0,50,,,,,,,,,,,,4/28/2020,20-Apr,,0,,,,4/28/2020 17:29,,1,,9055946,,,4/28/2020 17:26,,4/28/2020 17:26,2009,,10000000,0,-8,,,,,,
3654,1,Impulse Gear,3792956285,8/20/2020 12:24,,94105,,,,0,50,,,,,,,1,,,,,4/28/2020,20-Apr,,0,5/5/2020 17:48,5/5/2020 17:48,,4/28/2020 17:29,,1,,9055946,,5/5/2020 17:48,4/28/2020 17:26,,4/28/2020 17:26,2013,,10000000,0,-8,,,,,,
3652,1,"GameCloud Studios, Inc.",3792952249,9/23/2020 15:33,,92562,,,,0,50,,,,,,,,,,,,4/28/2020,20-Apr,,0,,,,4/28/2020 17:29,,2,,9055946,,,4/28/2020 17:26,,4/28/2020 17:26,2009,,10000000,0,-8,,,,,,
2655,1,Leviathan Games,3792947681,10/15/2020 4:52,,80302,,,,0,50,,,,,,,1,,,,,4/28/2020,20-Apr,,0,,8/5/2020 12:05,,4/28/2020 17:28,,1,,9055946,,8/5/2020 12:05,4/28/2020 17:26,,4/28/2020 17:26,1998,,10000000,0,-7,,,,,,
1078,1,BreakAway Games,3792942794,8/20/2020 12:24,,21030,,,,0,50,,,,,,,1,,,,,4/28/2020,20-Apr,,0,,5/6/2020 15:05,,4/28/2020 17:29,,1,,9055946,,5/6/2020 15:05,4/28/2020 17:26,,4/28/2020 17:26,1998,,10000000,0,-5,,,,,,
3645,1,Imani Lee,3724369228,10/23/2020 1:52,,92130,,,,0,50,,,,,,,,,,,,4/29/2020,20-Apr,,0,,,,,,1,,9068493,,,4/29/2020 12:58,,4/29/2020 12:58,2002,,10000000,0,-8,,,,,,
3642,1,"Theia Interactive, Inc.",3546216914,10/16/2020 2:44,,95928,,,,0,50,,,,,,,,,,,,4/27/2020,20-Apr,,0,,,,4/27/2020 15:26,,1,,9036084,,,4/27/2020 15:25,,4/27/2020 15:25,2014,,10000000,0,-8,,,,,,
2652,1,"Wahoo Studios, Inc",3546216909,8/20/2020 12:24,,84003,,,,0,50,,,,,,,,,,,,4/27/2020,20-Apr,,0,,,,4/27/2020 15:26,,1,,9036084,,,4/27/2020 15:25,,4/27/2020 15:25,2001,,10000000,0,-7,,,,,,
3636,1,Funomena LLC,3546216903,10/23/2020 12:58,,94107,,,,0,50,,,,,,,,,,,,4/27/2020,20-Apr,,0,,,,4/27/2020 15:26,,1,,9036084,,,4/27/2020 15:25,,4/27/2020 15:25,2013,,10000000,0,-8,,,,,,
2247,1,Kiio Inc.,3545087766,8/20/2020 12:24,,53719,,,,0,50,,,,,,,1,,,,,4/27/2020,20-Apr,,0,8/5/2020 14:20,8/5/2020 12:50,,4/27/2020 15:26,"$13,200,000 ",1,,9036084,,8/5/2020 12:50,4/27/2020 15:25,,4/27/2020 15:25,2011,,10000000,0,-6,,,,,,
3631,1,Say Design,3545087759,8/20/2020 12:24,,92620,,,,0,50,,,,,,,,,,,,4/27/2020,20-Apr,,0,,,,4/27/2020 15:26,,1,,9036084,,,4/27/2020 15:25,,4/27/2020 15:25,1990,,10000000,0,-8,,,,,,
3627,1,System Era Softworks Inc,3536676002,8/20/2020 12:24,,98103,,,,0,50,,,,,,,,,,,,4/27/2020,20-Apr,,0,,,,4/27/2020 15:26,,1,,9036084,,,4/27/2020 15:25,,4/27/2020 15:25,2014,,10000000,0,-8,,,,,,
3626,1,Wolf3D,3536676001,9/22/2020 13:51,,,,,,0,50,,,,,,,,,,,,4/27/2020,20-Apr,,0,,,,4/27/2020 15:26,,1,,9036084,,,4/27/2020 15:25,,4/27/2020 15:25,2014,,10000000,0,-8,,,,,,
1067,1,iTulip,3536675998,8/20/2020 12:24,,1730,,,,0,50,,,,,,,,,,,,4/27/2020,20-Apr,,0,,,,4/27/2020 15:26,,1,,9036084,,,4/27/2020 15:25,,4/27/2020 15:25,1998,,10000000,0,-5,,,,,,
3621,1,Hidden Path Entertainment,3536562027,11/5/2020 3:34,,98004,,,,0,50,,,,,,,,,,,,4/27/2020,20-Apr,,0,,,,4/27/2020 15:26,,1,,9036084,,,4/27/2020 15:25,,4/27/2020 15:25,2006,,10000000,0,-8,,,,,,
2242,1,"BonusXP, Inc",3536556659,10/31/2020 15:53,,75013,,,,0,50,,,,,,,1,,,,,4/27/2020,20-Apr,,0,5/7/2020 17:45,5/7/2020 17:45,,4/27/2020 15:26,,1,,9036084,,5/7/2020 17:45,4/27/2020 15:25,,4/27/2020 15:25,2012,,10000000,0,-6,,,,,,
3619,1,AtakamaLabs,3536556658,10/17/2020 21:46,,94107,,,,0,50,,,,,,,,,,,,4/27/2020,20-Apr,,0,,,,4/27/2020 15:26,,1,,9036084,,,4/27/2020 15:25,,4/27/2020 15:25,2009,,10000000,0,-8,,,,,,
3618,1,Darwin 3D,3536556657,8/20/2020 12:24,,90277,,,,0,50,,,,,,,,,,,,4/27/2020,20-Apr,,0,,,,4/27/2020 15:26,,1,,9036084,,,4/27/2020 15:25,,4/27/2020 15:25,1996,,10000000,0,-8,,,,,,
2241,1,Computer Pros,3530514206,10/22/2020 4:53,,37215,,,,0,50,,,,,,,0,,,,,4/27/2020,20-Apr,,0,,4/27/2020 14:25,,4/27/2020 14:24,,1,,CRM_UI,,,4/27/2020 14:24,,4/27/2020 14:24,2007,,10000000,0,-6,,,,,,
2239,1,ProviderTrust,3522603601,11/27/2020 1:46,,37203,,,,0,50,,,,,,,,,,,,4/27/2020,20-Apr,,0,,,,4/27/2020 10:25,"$1,800,000 ",1,,9030635,,,4/27/2020 10:21,,4/27/2020 10:21,2010,,10000000,0,-6,,,,,,
2238,1,The Chef & I,3522603600,9/24/2020 12:56,,37211,,,,0,50,,,,,,,,,,,,4/27/2020,20-Apr,,0,,,,4/27/2020 10:25,,1,,9030635,,,4/27/2020 10:21,,4/27/2020 10:21,2012,,10000000,0,-6,,,,,,
2233,1,Acumen Technology,3522581584,10/26/2020 8:30,,37204,,,,0,50,,,,,,,,,,,,4/27/2020,20-Apr,,0,,,,4/27/2020 10:25,,1,,9030635,,,4/27/2020 10:21,,4/27/2020 10:21,2016,,10000000,0,-6,,,,,,
2228,1,CSDG,3481840310,8/20/2020 12:24,,37211,,,,0,50,,,,,,,,,,,,4/27/2020,20-Apr,,0,,,,4/27/2020 10:25,,1,,9030635,,,4/27/2020 10:21,,4/27/2020 10:21,2001,,10000000,0,-6,,,,,,
3617,1,Box Bot,3429796527,9/19/2020 23:55,,94704,,,,0,50,,,,,,,,,,,,4/24/2020,20-Apr,,0,,,,4/24/2020 19:06,,1,,9011296,,,4/24/2020 18:13,,4/24/2020 18:13,2016,,10000000,0,-8,,,,,,
1058,1,EnergyHub,3429796524,5/29/2020 11:07,,11215,,,,0,50,,,,,,,,,,,,4/24/2020,20-Apr,,0,,,,4/24/2020 19:06,,1,,9011296,,,4/24/2020 18:13,,4/24/2020 18:13,2007,,10000000,0,-5,,,,,,
3609,1,Boulevard,3429796513,9/25/2020 23:07,,90401,,,,0,50,,,,,,,1,,,,,4/24/2020,20-Apr,,0,7/28/2020 17:26,7/28/2020 11:59,,4/24/2020 19:06,,1,,9011296,,7/28/2020 11:59,4/24/2020 18:13,,4/24/2020 18:13,2016,,10000000,0,-8,,,,,,
3606,1,Cold Iron Studios,3429611722,11/28/2020 7:26,,90067,,,,0,50,,,,,,,0,,6/1/2020 9:00,,,4/25/2020,20-Apr,,0,,6/1/2020 9:00,,4/25/2020 13:08,,1,,CRM_UI,,,4/25/2020 13:08,,4/25/2020 13:08,2015,,10000000,0,-8,,,,,,
1054,1,Fairmarkit Inc,3428966282,10/20/2020 14:14,,2111,,,,0,50,,,,,,,,,,,,4/24/2020,20-Apr,,0,,,,4/24/2020 19:06,,1,,9011296,,,4/24/2020 18:13,,4/24/2020 18:13,2017,,10000000,0,-5,,,,,,
1050,1,Osmosis,3428966266,10/30/2020 2:56,,2140,,,,1,50,10/30/2020 2:56,10/30/2020 2:56,,,,,,,,,,4/24/2020,20-Apr,,1,,,,4/24/2020 19:06,"$100,000 ",2,,9011296,,,4/24/2020 18:13,10/30/2020 2:56,4/24/2020 18:13,2016,,10000000,0,-5,,,,,,
1049,1,0xproject.com,3428966265,5/29/2020 10:52,,,,,,0,50,,,,,,,,,,,,4/24/2020,20-Apr,,0,,,,4/24/2020 19:06,,1,,9011296,,,4/24/2020 18:13,,4/24/2020 18:13,2016,,10000000,0,-5,,,,,,
2224,1,Newchip,3428966260,9/22/2020 13:46,,78741,,,,0,50,,,,,,,,,,,,4/24/2020,20-Apr,,0,,,,4/24/2020 19:06,,1,,9011296,,,4/24/2020 18:13,,4/24/2020 18:13,2016,,10000000,0,-6,,,,,,
3596,1,Skupos,3428966257,9/22/2020 14:07,,94109,,,,0,50,,,,,,,,,,,,4/24/2020,20-Apr,,0,,,,4/24/2020 19:06,"$2,600,000 ",1,,9011296,,,4/24/2020 18:13,,4/24/2020 18:13,2016,,10000000,0,-8,,,,,,
3595,1,Jupiter Intelligence,3428966256,5/29/2020 11:03,,94401,,,,0,50,,,,,,,,,,,,4/24/2020,20-Apr,,0,,,,4/24/2020 19:06,,1,,9011296,,,4/24/2020 18:13,,4/24/2020 18:13,2017,,10000000,0,-8,,,,,,
3593,1,Smartcar,3428962667,10/23/2020 8:40,,94043,,,,0,50,,,,,,,,,,,,4/24/2020,20-Apr,,0,,,,4/24/2020 19:06,,1,,9011296,,,4/24/2020 18:13,,4/24/2020 18:13,2014,,10000000,0,-8,,,,,,
1046,1,OhMD,3428962662,10/16/2020 10:16,,10001,,,,0,50,,,,,,,,,,,,4/24/2020,20-Apr,,0,,,,4/24/2020 19:06,"$1,700,000 ",1,,9011296,,,4/24/2020 18:13,,4/24/2020 18:13,2013,,10000000,0,-5,,,,,,
2222,1,DataCubes Inc,3428962657,10/31/2020 7:47,,60173,,,,0,50,,,,,,,,,,,,4/24/2020,20-Apr,,0,,,,4/24/2020 19:06,"$2,500,000 ",2,,9011296,,,4/24/2020 18:13,,4/24/2020 18:13,2015,,10000000,0,-6,,,,,,
125,1,Gtmhub,3428962653,8/3/2020 21:48,,1407,,,,0,50,,,,,,,,,,,,4/24/2020,20-Apr,,0,,,,4/24/2020 19:06,,3,,9011296,,,4/24/2020 18:13,,4/24/2020 18:13,2015,,10000000,0,2,,,,,,
2221,1,Viveli Incorporated,3428962651,10/6/2020 0:57,,60173,,,,0,50,,,,,,,,,,,,4/24/2020,20-Apr,,0,,,,4/24/2020 19:06,,1,,9011296,,,4/24/2020 18:13,,4/24/2020 18:13,,,10000000,0,-6,,,,,,
3585,1,Vidado,3428962650,9/20/2020 10:52,,94607,,,,0,50,,,,,,,1,,,,,4/24/2020,20-Apr,,0,7/27/2020 15:09,7/27/2020 14:34,,4/24/2020 19:06,,3,,9011296,,7/27/2020 14:34,4/24/2020 18:13,,4/24/2020 18:13,2011,,10000000,0,-8,,,,,,
3575,1,"Vouch, Inc.",3428956545,10/19/2020 8:23,,94133,,,,0,50,,,,,,,1,,,,,4/24/2020,20-Apr,,0,7/27/2020 12:23,7/27/2020 12:16,,4/24/2020 18:17,,2,,9011296,,7/27/2020 12:16,4/24/2020 18:13,,4/24/2020 18:13,2019,,10000000,0,-8,,,,,,
3573,1,Octane AI Inc,3428956541,8/31/2020 22:15,,92782,,,,0,50,,,,,,,,,,,,4/24/2020,20-Apr,,0,,,,4/24/2020 19:06,,1,,9011296,,,4/24/2020 18:13,,4/24/2020 18:13,2016,,10000000,0,-8,,,,,,
3572,1,Volley Inc,3428956538,10/21/2020 2:52,,94109,,,,0,50,,,,,,,1,,,,,4/24/2020,20-Apr,,0,8/3/2020 14:01,8/3/2020 12:34,,4/24/2020 18:17,,1,,CRM_UI,,8/3/2020 12:34,8/3/2020 12:19,,8/3/2020 12:19,2016,,10000000,0,-8,,,,,,
1035,1,Reality Check Network,3428956532,5/29/2020 10:42,,10012,,,,0,50,,,,,,,,,,,,4/24/2020,20-Apr,,0,,,,4/24/2020 19:06,,1,,9011296,,,4/24/2020 18:13,,4/24/2020 18:13,2003,,10000000,0,-5,,,,,,
1034,1,Hexawise,3428956529,5/29/2020 10:56,,27517,,,,0,50,,,,,,,,,,,,4/24/2020,20-Apr,,0,,,,4/24/2020 18:17,,2,,9011296,,,4/24/2020 18:13,,4/24/2020 18:13,2009,,10000000,0,-5,,,,,,
3566,1,Smartcar,3428956524,5/29/2020 11:44,,94043,,,,0,50,,,,,,,,,,,,4/24/2020,20-Apr,,0,,,,4/24/2020 19:06,"$12,000,000 ",1,,9011296,,,4/24/2020 18:13,,4/24/2020 18:13,2014,,10000000,0,-8,,,,,,
3564,1,SensorTower Inc.,3428919086,10/20/2020 5:38,,94111,,,,0,50,,,,,,,,,,,,4/24/2020,20-Apr,,0,,,,4/24/2020 18:17,"$1,000,000 ",1,,9011296,,,4/24/2020 18:13,,4/24/2020 18:13,2012,,10000000,0,-8,,,,,,
3562,1,UpMetrics,3428919082,9/9/2020 17:14,,,,,,0,50,,,,,,,1,,,,,4/24/2020,20-Apr,,0,8/18/2020 17:15,7/27/2020 13:48,,4/24/2020 19:06,,4,,9011296,,7/27/2020 13:48,4/24/2020 18:13,,4/24/2020 18:13,2013,,10000000,0,-8,,,,,,
3552,1,Beyond 12,3428919061,11/26/2020 9:28,,94612,,,,1,50,6/30/2020 11:17,6/30/2020 11:17,,,,,,,,,,4/24/2020,20-Apr,,1,6/30/2020 11:17,,,4/24/2020 19:06,"$250,000,000 ",2,,9011296,,,4/24/2020 18:13,6/30/2020 11:17,4/24/2020 18:13,2009,,10000000,0,-8,,,,,,
1026,1,Hungryroot,3428404864,5/29/2020 10:55,,10003,,,,0,50,,,,,,,,,,,,4/24/2020,20-Apr,,0,,,,4/24/2020 18:17,"$13,400,000 ",1,,9011296,,,4/24/2020 18:13,,4/24/2020 18:13,2015,,10000000,0,-5,,,,,,
1025,1,Airtime,3428404862,10/20/2020 14:07,,10025,,,,0,50,,,,,,,,,,,,4/24/2020,20-Apr,,0,,,,4/24/2020 19:06,"$33,500,000 ",1,,9011296,,,4/24/2020 18:13,,4/24/2020 18:13,2010,,10000000,0,-5,,,,,,
3551,1,Loft Orbital,3428404861,7/23/2020 17:03,,94118,,,,0,50,,,,,,,1,,,,,4/24/2020,20-Apr,,0,7/23/2020 16:55,7/23/2020 16:54,,4/24/2020 19:06,,2,,9011296,,7/23/2020 16:54,4/24/2020 18:13,,4/24/2020 18:13,2017,,10000000,0,-8,,,,,,
2217,1,Bright Cellars,3428404852,5/29/2020 11:41,,53203,,,,0,50,,,,,,,,,,,,4/24/2020,20-Apr,,0,,,,4/24/2020 19:06,"$7,800,000 ",1,,9011296,,,4/24/2020 18:13,,4/24/2020 18:13,2013,,10000000,0,-6,,,,,,
3544,1,Heyzap,3428404847,5/29/2020 10:59,,94108,,,,0,50,,,,,,,,,,,,4/24/2020,20-Apr,,0,,,,4/24/2020 19:06,"$8,000,000 ",1,,9011296,,,4/24/2020 18:13,,4/24/2020 18:13,2009,,10000000,0,-8,,,,,,
76,1,Sqreen Inc,3428404841,11/16/2020 11:23,,92210,,,,0,50,,,,,,,,,,,,4/24/2020,20-Apr,,0,,,,4/24/2020 19:06,"$2,400,000 ",2,,9011296,,,4/24/2020 18:13,,4/24/2020 18:13,2015,,10000000,0,1,,,,,,
3539,1,Labelbox,3428404836,11/26/2020 1:35,,94110,,,,0,50,,,,,,,,,,,,4/24/2020,20-Apr,,0,,,,4/24/2020 19:06,,2,,9011296,,,4/24/2020 18:13,,4/24/2020 18:13,2018,,10000000,0,-8,,,,,,
3534,1,Otter.ai,3428404831,5/29/2020 11:34,,94022,,,,0,50,,,,,,,,,,,,4/24/2020,20-Apr,,0,,,,4/24/2020 19:06,,1,,9011296,,,4/24/2020 18:13,,4/24/2020 18:13,2016,,10000000,0,-8,,,,,,
3518,1,Apollo,3413321770,10/22/2020 1:37,,94103,,,,0,50,,,,,,,,,,,,4/23/2020,20-Apr,,0,,,,4/23/2020 10:54,,1,,8988040,,,4/23/2020 10:53,,4/23/2020 10:53,2011,,10000000,0,-8,,,,,,
1016,1,"CODA, Inc.",3413301274,9/26/2020 6:08,,20910,,,,0,50,,,,,,,,,,,,4/23/2020,20-Apr,,0,,,,4/23/2020 10:54,,1,,8988040,,,4/23/2020 10:53,,4/23/2020 10:53,1989,,10000000,0,-5,,,,,,
3489,1,OMNI CONSULTING SOLUTIONS LLC,3385940834,9/25/2020 21:01,,90245,,,,0,50,,,,,,,,,,,,4/17/2020,20-Apr,,0,,,,4/17/2020 14:19,,2,,8915044,,,4/17/2020 13:47,,4/17/2020 13:47,2011,,10000000,0,-8,,,,,,
1001,1,Core One Solutions,3385940833,5/29/2020 10:32,,20166,,,,0,50,,,,,,,,,,,,4/17/2020,20-Apr,,0,,,,4/17/2020 14:19,,2,,8915044,,,4/17/2020 13:47,,4/17/2020 13:47,,,10000000,0,-5,,,,,,
996,1,Hungry Harvest,3362992960,8/20/2020 12:24,,21230,,,,0,50,,,,,,,,,,,,4/13/2020,20-Apr,,0,,,,4/13/2020 19:33,"$25,000 ",2,,8855699,,,4/13/2020 19:31,,4/13/2020 19:31,2014,,10000000,0,-5,,,,,,
2199,1,Aries Clean Energy,3353002118,10/25/2020 11:56,,37013,,,,0,50,,,,,,,,,,,,4/10/2020,20-Apr,,0,,,,4/10/2020 17:27,,3,,8832552,,,4/10/2020 17:25,,4/10/2020 17:25,2010,,10000000,0,-6,,,,,,
2194,1,Wealth Access,3352761938,8/20/2020 12:24,,37203,,,,0,50,,,,,,,,,,,,4/10/2020,20-Apr,,0,,,,4/10/2020 17:27,"$9,300,000 ",3,,8832552,,,4/10/2020 17:25,,4/10/2020 17:25,2011,,10000000,0,-6,,,,,,
2191,1,"Aionex, Inc.",3352445383,11/20/2020 18:37,,37072,,,,0,50,,,,,,,,,,,,4/10/2020,20-Apr,,0,,,,8/20/2020 12:29,"$250,000,000 ",2,,8832935,,,4/10/2020 18:24,,4/10/2020 18:24,1994,,10000000,0,-6,,,,,,
2190,1,Studio Bank,3352442668,9/21/2020 9:14,,37203,,,,0,50,,,,,,,,,,,,4/10/2020,20-Apr,,0,,,,4/10/2020 17:27,,5,,8832552,,,4/10/2020 17:25,,4/10/2020 17:25,2017,,10000000,0,-6,,,,,,
2188,1,Consensus Point,3352442666,10/19/2020 17:29,,37212,,,,0,50,,,,,,,,,,,,4/10/2020,20-Apr,,0,,,,4/10/2020 17:28,"$5,900,000 ",1,,8832552,,,4/10/2020 17:25,,4/10/2020 17:25,2006,,10000000,0,-6,,,,,,
4266,1,funkitron,3343635897,8/20/2020 12:24,,65536,,,,0,50,,,,,,,1,,,,,4/9/2020,20-Apr,,0,4/16/2020 13:41,4/16/2020 13:41,,4/9/2020 15:30,,1,,8819578,,4/16/2020 13:41,4/9/2020 15:29,,4/9/2020 15:29,2001,,10000000,0,,,,,,,
3466,1,Pipeworks Studio,3333907958,9/20/2020 4:46,,97401,,,,0,50,,,,,,,,,,,,4/7/2020,20-Apr,,0,,,,4/7/2020 18:46,,2,,8790824,,,4/7/2020 18:45,,4/7/2020 18:45,1999,,10000000,0,-8,,,,,,
984,1,Capybara Games Inc.,3332868997,8/20/2020 12:24,,M5T 2C2,,,,0,50,,,,,,,,,,,,4/7/2020,20-Apr,,0,,,,4/7/2020 18:46,,1,,8790824,,,4/7/2020 18:45,,4/7/2020 18:45,2003,,10000000,0,-5,,,,,,
22,1,imo messenger,3332868996,9/15/2020 0:57,,,,,,0,50,,,,,,,,,,,,4/7/2020,20-Apr,,0,,,,4/7/2020 18:46,,1,,8790824,,,4/7/2020 18:45,,4/7/2020 18:45,2007,,10000000,0,0,,,,,,
2641,1,Beamdog Inc.,3332854091,8/24/2020 9:01,,T6H 1Z5,,,,0,50,,,,,,,7,,8/24/2020 9:00,,,4/7/2020,20-Apr,,0,7/6/2020 13:04,8/24/2020 9:00,,4/7/2020 18:46,,3,,8790824,4/27/2020 12:00,5/26/2020 15:03,4/7/2020 18:45,,4/7/2020 18:45,2009,,10000000,0,-7,,,,,,
3459,1,Suki,3332271628,10/26/2020 1:27,,94063,,,,0,50,,,,2,,,0,,,4/13/2020 19:38,,4/7/2020,20-Apr,,0,,4/13/2020 19:38,,4/7/2020 15:41,,1,,CRM_UI,,,3/27/2019 17:40,,3/27/2019 17:40,2017,,10000000,2,-8,,,,,,
980,1,NetCom Inc.,3326288979,8/20/2020 12:24,,32266,,,,0,50,,,,,,,,,,,,4/6/2020,20-Apr,,0,,,,4/6/2020 15:28,,2,,8771587,,,4/6/2020 15:26,,4/6/2020 15:26,1972,,10000000,0,-5,,,,,,
2180,1,OneSource Communications,3326288973,10/20/2020 0:41,,76244,,,,0,50,,,,,,,,,,,,4/6/2020,20-Apr,,0,,,,4/6/2020 15:28,,1,,8771587,,,4/6/2020 15:26,,4/6/2020 15:26,2017,,10000000,0,-6,,,,,,
3450,1,iReady,3326279655,11/12/2020 10:50,,,,,,0,50,,,,,,,,,,,,4/6/2020,20-Apr,,0,,,,4/6/2020 15:28,"$39,000,000 ",1,,8771587,,,4/6/2020 15:26,,4/6/2020 15:26,1996,,10000000,0,-8,,,,,,
969,1,Chase Technology Consultants,3326275799,8/20/2020 12:24,,2109,,,,0,50,,,,,,,,,,,,4/6/2020,20-Apr,,0,,,,4/6/2020 15:28,,1,,8771587,,,4/6/2020 15:26,,4/6/2020 15:26,2007,,10000000,0,-5,,,,,,
956,1,ComicBook,3324859516,8/20/2020 12:24,,37027,,,,0,50,,,,,,,2,,,,,4/6/2020,20-Apr,,0,4/28/2020 12:07,4/28/2020 11:34,,4/6/2020 11:27,"$3,500,000 ",2,,8767415,,4/28/2020 11:34,4/6/2020 11:25,,4/6/2020 11:25,2008,,10000000,0,-5,,,,,,
2167,1,G2Lytics,3324854577,8/20/2020 12:24,,37027,,,,0,50,,,,,,,0,,,,,4/6/2020,20-Apr,,0,,7/23/2020 14:38,,4/6/2020 11:27,,3,,8767415,,,4/6/2020 11:25,,4/6/2020 11:25,2016,,10000000,0,-6,,,,,,
952,1,Parsley Health,3318167790,10/21/2020 6:13,,10011,,,,2,50,6/30/2020 17:19,6/30/2020 17:19,,,,,,,,,,4/3/2020,20-Apr,,1,6/30/2020 17:19,,,8/20/2020 12:29,,4,,8747656,,,4/3/2020 18:02,6/30/2020 17:19,4/3/2020 18:02,2015,,10000000,0,-5,,,,,,
4252,1,Outrider,3309789163,10/14/2020 15:57,,80403,,,,0,50,,,,,,,,,,,,4/2/2020,20-Apr,,0,,,,4/2/2020 18:38,,0,,8733074,,,4/2/2020 18:36,,4/2/2020 18:36,2017,,10000000,0,,,,,,,
2159,1,Cicayda LLC,3309765901,8/20/2020 12:24,,37201,,,,0,50,,,,,,,0,,,,,4/2/2020,20-Apr,,0,,5/7/2020 16:25,,4/2/2020 18:38,"$15,900,000 ",1,,8733074,,,4/2/2020 18:36,,4/2/2020 18:36,2012,,10000000,0,-6,,,,,,
944,1,Lirio LLC,3309765900,9/21/2020 11:29,,37923,,,,0,50,,,,,,,,,,,,4/2/2020,20-Apr,,0,,,,4/2/2020 18:38,,3,,8733074,,,4/2/2020 18:36,,4/2/2020 18:36,2016,,10000000,0,-5,,,,,,
937,1,Buoy Health,3309545783,11/11/2020 16:02,,2116,,,,0,50,,,,,,,,,,,,4/2/2020,20-Apr,,0,,,,8/20/2020 12:29,"$9,000,000 ",6,,8730594,,,4/2/2020 15:39,,4/2/2020 15:39,2014,,10000000,0,-5,,,,,,
3436,1,Mindstrong Inc,3309545782,11/16/2020 21:37,,94041,,,,0,50,,,,,,,,,,,,4/2/2020,20-Apr,,0,,,,8/20/2020 12:29,"$14,000,000 ",8,,8730594,,,4/2/2020 15:39,,4/2/2020 15:39,2016,,10000000,0,-8,,,,,,
932,1,RubiconMD Inc.,3309519101,11/13/2020 14:50,,66746,,,,0,50,,,,,,,4,,,,,4/2/2020,20-Apr,,0,5/5/2020 13:47,4/27/2020 11:02,,8/20/2020 12:29,"$6,100,000 ",7,,8730594,,4/27/2020 11:02,4/2/2020 15:39,,4/2/2020 15:39,2013,,10000000,0,-5,,,,,,
928,1,SIGNiX,3308977720,10/25/2020 11:30,,37402,,,,0,50,,,,,,,,,,,,4/2/2020,20-Apr,,0,,,,4/2/2020 18:38,"$14,000,000 ",2,,8733074,,,4/2/2020 18:36,,4/2/2020 18:36,2002,,10000000,0,-5,,,,,,
927,1,GENERAL GRAPHENE Corp,3308977719,11/10/2020 1:33,,37932,,,,0,50,,,,,,,,,,,,4/2/2020,20-Apr,,0,,,,4/2/2020 18:38,"$8,700,000 ",2,,8733074,,,4/2/2020 18:36,,4/2/2020 18:36,2014,,10000000,0,-5,,,,,,
924,1,LifeSpeak,3308942664,8/20/2020 12:24,,M5E 1C9,,,,0,50,,,,,,,,,,,,4/2/2020,20-Apr,,0,,,,4/2/2020 17:50,,1,,8731835,,,4/2/2020 16:59,,4/2/2020 16:59,2004,,10000000,0,-5,,,,,,
2150,1,"IQuity, Inc.",3291660908,11/5/2020 12:41,,37203,,,,0,50,,,,,,,,,,,,3/30/2020,20-Mar,,0,,,,8/20/2020 12:29,,1,,8686131,,,3/30/2020 22:11,,3/30/2020 22:11,2015,,10000000,0,-6,,,,,,
2146,1,Medalogix LLC,3291659223,10/24/2020 9:18,,37208,,,,0,50,,,,,,,,,,,,3/30/2020,20-Mar,,0,,,,8/20/2020 12:29,"$6,800,000 ",3,,8686131,,,3/30/2020 22:11,,3/30/2020 22:11,2009,,10000000,0,-6,,,,,,
2136,1,All About Learning,3291578578,10/23/2020 12:40,,53066,,,,0,50,,,,,,,,,,,,3/30/2020,20-Mar,,0,,,,3/30/2020 21:34,,1,,8685905,,,3/30/2020 21:33,,3/30/2020 21:33,,,10000000,0,-6,,,,,,
